,date,name,pos_percentage,voters_count,url
3646,2020-07-28,Fantasy Grounds - Starfinder RPG - Starfinder Critical Fumble Deck,,,https://store.steampowered.com/app/1375680/Fantasy_Grounds__Starfinder_RPG__Starfinder_Critical_Fumble_Deck/?snr=1_7_7_240_150_33
3647,2020-07-28,Fantasy Grounds - Ultimate Strongholds,,,https://store.steampowered.com/app/1367740/Fantasy_Grounds__Ultimate_Strongholds/?snr=1_7_7_240_150_33
3648,2020-07-28,Fantasy Grounds - Advanced Adventures #4: Prison of Meneptah,,,https://store.steampowered.com/app/1372710/Fantasy_Grounds__Advanced_Adventures_4_Prison_of_Meneptah/?snr=1_7_7_240_150_33
3649,2020-07-28,Fantasy Grounds - Advanced Adventures #3: The Curse of the Witch Head,,,https://store.steampowered.com/app/1372690/Fantasy_Grounds__Advanced_Adventures_3_The_Curse_of_the_Witch_Head/?snr=1_7_7_240_150_33
3650,2020-07-28,Fantasy Grounds - Starfinder RPG - Starfinder Society Scenario #2-21: Illegal Shipment,,,https://store.steampowered.com/app/1375700/Fantasy_Grounds__Starfinder_RPG__Starfinder_Society_Scenario_221_Illegal_Shipment/?snr=1_7_7_240_150_33
3651,2020-07-28,Fantasy Grounds - Starfinder RPG - Starfinder Society Scenario #2-22: Rasheen's Reception,,,https://store.steampowered.com/app/1376490/Fantasy_Grounds__Starfinder_RPG__Starfinder_Society_Scenario_222_Rasheens_Reception/?snr=1_7_7_240_150_33
3652,2020-07-28,Schwerpunkt,,,https://store.steampowered.com/app/757430/Schwerpunkt/?snr=1_7_7_240_150_33
3653,2020-07-28,Guess Pictures - Kawaii Avatar,,,https://store.steampowered.com/app/1376000/Guess_Pictures__Kawaii_Avatar/?snr=1_7_7_240_150_33
3654,2020-07-28,Guess Pictures - Animals,,,https://store.steampowered.com/app/1371210/Guess_Pictures__Animals/?snr=1_7_7_240_150_33
3655,2020-07-28,Valor and Glory: Napoleonic Wars,,,https://store.steampowered.com/app/1170420/Valor_and_Glory_Napoleonic_Wars/?snr=1_7_7_240_150_33
3656,2020-07-29,Spirit Island,75.0,12.0,https://store.steampowered.com/app/1236720/Spirit_Island/?snr=1_7_7_240_150_32
3657,2020-07-29,Fritz Chess 17 Steam Edition,62.0,37.0,https://store.steampowered.com/app/1279590/Fritz_Chess_17_Steam_Edition/?snr=1_7_7_240_150_33
3658,2020-07-29,兵法：战国篇,83.0,102.0,https://store.steampowered.com/app/1270100/_/?snr=1_7_7_240_150_18
3659,2020-07-29,Idle Champions - Valkyrie Aila Skin & Feat Pack,,,https://store.steampowered.com/app/1340612/Idle_Champions__Valkyrie_Aila_Skin__Feat_Pack/?snr=1_7_7_240_150_32
3660,2020-07-29,Idle Champions - Fluffy the Fuzzy Beholder Familiar Pack,,,https://store.steampowered.com/app/1340610/Idle_Champions__Fluffy_the_Fuzzy_Beholder_Familiar_Pack/?snr=1_7_7_240_150_32
3661,2020-07-29,Roman Way,,,https://store.steampowered.com/app/1251840/Roman_Way/?snr=1_7_7_240_150_32
3662,2020-07-29,Lonely Red Night,,,https://store.steampowered.com/app/1330510/Lonely_Red_Night/?snr=1_7_7_240_150_32
3663,2020-07-29,Guess Pictures - Farm,,,https://store.steampowered.com/app/1372540/Guess_Pictures__Farm/?snr=1_7_7_240_150_32
3664,2020-07-29,End War RTS 2,,,https://store.steampowered.com/app/1370980/End_War_RTS_2/?snr=1_7_7_240_150_33
3675,2020-07-30,Banners of Ruin,96.0,26.0,https://store.steampowered.com/app/1075740/Banners_of_Ruin/?snr=1_7_7_240_150_32
3676,2020-07-30,Imperiums: Greek Wars,85.0,122.0,https://store.steampowered.com/app/1183470/Imperiums_Greek_Wars/?snr=1_7_7_240_150_32
3677,2020-07-30,Core Defense,81.0,217.0,https://store.steampowered.com/app/1203360/Core_Defense/?snr=1_7_7_240_150_32
3678,2020-07-30,Core Defense,81.0,217.0,https://store.steampowered.com/app/1203360/Core_Defense/?snr=1_7_7_240_150_38
3679,2020-07-30,Necronator: Dead Wrong,71.0,250.0,https://store.steampowered.com/app/1144970/Necronator_Dead_Wrong/?snr=1_7_7_240_150_32
3680,2020-07-30,MagnetoBotty,,,https://store.steampowered.com/app/955500/MagnetoBotty/?snr=1_7_7_240_150_32
3681,2020-07-30,Bells 'n' Whistles,,,https://store.steampowered.com/app/1256440/Bells_n_Whistles/?snr=1_7_7_240_150_32
3682,2020-07-30,This Throne Is Mine - The Card Game,,,https://store.steampowered.com/app/1348260/This_Throne_Is_Mine__The_Card_Game/?snr=1_7_7_240_150_32
3683,2020-07-30,VIRUS RUSH,,,https://store.steampowered.com/app/785150/VIRUS_RUSH/?snr=1_7_7_240_150_32
3684,2020-07-30,Banners of Ruin - Supporter Pack,,,https://store.steampowered.com/app/1359660/Banners_of_Ruin__Supporter_Pack/?snr=1_7_7_240_150_32
3685,2020-07-30,Domestic Defense,,,https://store.steampowered.com/app/1367620/Domestic_Defense/?snr=1_7_7_240_150_32
3686,2020-07-30,Mischance,,,https://store.steampowered.com/app/1303870/Mischance/?snr=1_7_7_240_150_32
3687,2020-07-30,COVID-19 (CORONA VIRUS),,,https://store.steampowered.com/app/1283760/COVID19_CORONA_VIRUS/?snr=1_7_7_240_150_32
3688,2020-07-31,Dreaming Atlas,60.0,10.0,https://store.steampowered.com/app/1287230/Dreaming_Atlas/?snr=1_7_7_240_150_32
3689,2020-07-31,HEX Hacking Simulator,90.0,10.0,https://store.steampowered.com/app/1281610/HEX_Hacking_Simulator/?snr=1_7_7_240_150_32
3690,2020-07-31,HEX Hacking Simulator,90.0,10.0,https://store.steampowered.com/app/1281610/HEX_Hacking_Simulator/?snr=1_7_7_240_150_37
3691,2020-07-31,Touhou Big Big Battle: Yuyuko's Food-hunting Adventure,66.0,15.0,https://store.steampowered.com/app/1367570/Touhou_Big_Big_Battle_Yuyukos_Foodhunting_Adventure/?snr=1_7_7_240_150_32
3692,2020-07-31,Desktop Farm,77.0,18.0,https://store.steampowered.com/app/1357610/Desktop_Farm/?snr=1_7_7_240_150_32
3693,2020-07-31,DEAD,95.0,20.0,https://store.steampowered.com/app/952700/DEAD/?snr=1_7_7_240_150_32
3694,2020-07-31,Fae Tactics,90.0,21.0,https://store.steampowered.com/app/995980/Fae_Tactics/?snr=1_7_7_240_150_32
3695,2020-07-31,Tower! 3D,62.0,32.0,https://store.steampowered.com/app/1278500/Tower_3D/?snr=1_7_7_240_150_32
3696,2020-07-31,BattleGroupVR,89.0,37.0,https://store.steampowered.com/app/1178780/BattleGroupVR/?snr=1_7_7_240_150_32
3697,2020-07-31,Tank games Zoo War: Battle Royale online,54.0,46.0,https://store.steampowered.com/app/612240/Tank_games_Zoo_War_Battle_Royale_online/?snr=1_7_7_240_150_32
3698,2020-07-31,CryptoClickers: Crypto Idle Game,68.0,93.0,https://store.steampowered.com/app/1313580/CryptoClickers_Crypto_Idle_Game/?snr=1_7_7_240_150_32
3699,2020-07-31,FIL,,,https://store.steampowered.com/app/1027710/FIL/?snr=1_7_7_240_150_32
3700,2020-07-31,四国志でらっくす ～酒池肉うどん戦記～,,,https://store.steampowered.com/app/1023420/_/?snr=1_7_7_240_150_32
3701,2020-07-31,Ravensgard Arena,,,https://store.steampowered.com/app/906260/Ravensgard_Arena/?snr=1_7_7_240_150_32
3702,2020-07-31,The Hero with a Thousand Arms / 千手英雄,,,https://store.steampowered.com/app/1289480/The_Hero_with_a_Thousand_Arms/?snr=1_7_7_240_150_32
3703,2020-07-31,Mafia Gangster City,,,https://store.steampowered.com/app/1361390/Mafia_Gangster_City/?snr=1_7_7_240_150_32
3704,2020-07-31,Fantasy Grounds - Pathfinder 2 RPG - Pathfinder Advanced Player's Guide,,,https://store.steampowered.com/app/1377860/Fantasy_Grounds__Pathfinder_2_RPG__Pathfinder_Advanced_Players_Guide/?snr=1_7_7_240_150_32
3705,2020-07-31,Rewrite - DYH,,,https://store.steampowered.com/app/1370640/Rewrite__DYH/?snr=1_7_7_240_150_32
3706,2020-07-31,Rewrite - DYH,,,https://store.steampowered.com/app/1370640/Rewrite__DYH/?snr=1_7_7_240_150_32
3707,2020-07-31,Super Jigsaw Puzzle: Generations - Streets Puzzles,,,https://store.steampowered.com/app/1246181/Super_Jigsaw_Puzzle_Generations__Streets_Puzzles/?snr=1_7_7_240_150_32
3708,2020-07-31,The Catch: Carp & Coarse - Jezioro Bestii,,,https://store.steampowered.com/app/1351270/The_Catch_Carp__Coarse__Jezioro_Bestii/?snr=1_7_7_240_150_32
3709,2020-07-31,Zango's Shark Adventure,,,https://store.steampowered.com/app/1271930/Zangos_Shark_Adventure/?snr=1_7_7_240_150_32
3710,2020-07-31,The Hero with a Thousand Arms / 千手英雄,,,https://store.steampowered.com/app/1289480/The_Hero_with_a_Thousand_Arms/?snr=1_7_7_240_150_41
3752,2020-08-01,Kingdom Karnage,53.0,15.0,https://store.steampowered.com/app/1305000/Kingdom_Karnage/?snr=1_7_7_240_150_32
3753,2020-08-01,Jigsaw Puzzle - Animals,100.0,16.0,https://store.steampowered.com/app/1349000/Jigsaw_Puzzle__Animals/?snr=1_7_7_240_150_32
3754,2020-08-01,General War Memories,52.0,21.0,https://store.steampowered.com/app/1367720/General_War_Memories/?snr=1_7_7_240_150_32
3755,2020-08-01,Kooring VR Coding Adventure,,,https://store.steampowered.com/app/1302840/Kooring_VR_Coding_Adventure/?snr=1_7_7_240_150_30
3756,2020-08-01,星星校园生活,,,https://store.steampowered.com/app/1232370/_/?snr=1_7_7_240_150_32
3757,2020-08-01,Robotic Learn,,,https://store.steampowered.com/app/1350480/Robotic_Learn/?snr=1_7_7_240_150_32
3758,2020-08-01,Business Shark,,,https://store.steampowered.com/app/1286930/Business_Shark/?snr=1_7_7_240_150_32
3759,2020-08-01,Westminster Darkly,,,https://store.steampowered.com/app/1198080/Westminster_Darkly/?snr=1_7_7_240_150_32
3760,2020-08-01,March Of Soldiers,,,https://store.steampowered.com/app/1195610/March_Of_Soldiers/?snr=1_7_7_240_150_35
3926,2020-08-03,Neoverse - Hot Break Costume Pack,100.0,11.0,https://store.steampowered.com/app/1375250/Neoverse__Hot_Break_Costume_Pack/?snr=1_7_7_240_150_32
3927,2020-08-03,Infinite Tournament Paintball,73.0,30.0,https://store.steampowered.com/app/1341160/Infinite_Tournament_Paintball/?snr=1_7_7_240_150_32
3928,2020-08-03,Doomtrooper CCG,82.0,102.0,https://store.steampowered.com/app/723410/Doomtrooper_CCG/?snr=1_7_7_240_150_32
3929,2020-08-03,pyramida,89.0,273.0,https://store.steampowered.com/app/1390010/pyramida/?snr=1_7_7_240_150_31
3930,2020-08-03,Mega Roller Ball,,,https://store.steampowered.com/app/1362890/Mega_Roller_Ball/?snr=1_7_7_240_150_32
3931,2020-08-03,Wizards: Wand of Epicosity,,,https://store.steampowered.com/app/772750/Wizards_Wand_of_Epicosity/?snr=1_7_7_240_150_32
3932,2020-08-03,Child of Abyss,,,https://store.steampowered.com/app/1367110/Child_of_Abyss/?snr=1_7_7_240_150_32
3933,2020-08-03,Brain Test,,,https://store.steampowered.com/app/1350390/Brain_Test/?snr=1_7_7_240_150_32
3934,2020-08-03,The Maze Escaper,,,https://store.steampowered.com/app/1371120/The_Maze_Escaper/?snr=1_7_7_240_150_32
3962,2020-08-04,街机捕鱼Arcade Fishing,80.0,10.0,https://store.steampowered.com/app/1254360/Arcade_Fishing/?snr=1_7_7_240_150_32
3963,2020-08-04,The Battle of Polytopia - Polaris Tribe,93.0,15.0,https://store.steampowered.com/app/1237430/The_Battle_of_Polytopia__Polaris_Tribe/?snr=1_7_7_240_150_32
3964,2020-08-04,The Battle of Polytopia,96.0,55.0,https://store.steampowered.com/app/874390/The_Battle_of_Polytopia/?snr=1_7_7_240_150_32
3965,2020-08-04,Assembly Planter,92.0,85.0,https://store.steampowered.com/app/1302860/Assembly_Planter/?snr=1_7_7_240_150_32
3966,2020-08-04,Reforged TD,,,https://store.steampowered.com/app/1044110/Reforged_TD/?snr=1_7_7_240_150_32
3967,2020-08-04,VR King of Battle Cards,,,https://store.steampowered.com/app/1331030/VR_King_of_Battle_Cards/?snr=1_7_7_240_150_32
3968,2020-08-04,The Battle of Polytopia - ∑∫ỹriȱŋ Tribe,,,https://store.steampowered.com/app/982201/The_Battle_of_Polytopia__ri_Tribe/?snr=1_7_7_240_150_32
3969,2020-08-04,The Battle of Polytopia - Aquarion Tribe,,,https://store.steampowered.com/app/982200/The_Battle_of_Polytopia__Aquarion_Tribe/?snr=1_7_7_240_150_32
3970,2020-08-04,Fantasy Grounds - D66 Compendium,,,https://store.steampowered.com/app/1376500/Fantasy_Grounds__D66_Compendium/?snr=1_7_7_240_150_32
3971,2020-08-04,Fantasy Grounds - Starfinder RPG - Starfinder Society Scenario #1-03: Yesteryear's Truth,,,https://store.steampowered.com/app/1381410/Fantasy_Grounds__Starfinder_RPG__Starfinder_Society_Scenario_103_Yesteryears_Truth/?snr=1_7_7_240_150_32
3972,2020-08-04,Fantasy Grounds - Mini-Dungeon Monthly #11,,,https://store.steampowered.com/app/1343780/Fantasy_Grounds__MiniDungeon_Monthly_11/?snr=1_7_7_240_150_32
3973,2020-08-04,Fantasy Grounds - Pathfinder 2 RPG - Lost Omens: Gods & Magic,,,https://store.steampowered.com/app/1382340/Fantasy_Grounds__Pathfinder_2_RPG__Lost_Omens_Gods__Magic/?snr=1_7_7_240_150_32
3974,2020-08-04,Starship Intruder,,,https://store.steampowered.com/app/1370720/Starship_Intruder/?snr=1_7_7_240_150_32
3975,2020-08-04,Tower!3D - KSEA airport,,,https://store.steampowered.com/app/1369310/Tower3D__KSEA_airport/?snr=1_7_7_240_150_32
3976,2020-08-04,Tower!3D - EDDF airport,,,https://store.steampowered.com/app/1369280/Tower3D__EDDF_airport/?snr=1_7_7_240_150_32
3977,2020-08-04,Tower!3D - PHNL airport,,,https://store.steampowered.com/app/1369100/Tower3D__PHNL_airport/?snr=1_7_7_240_150_32
3978,2020-08-04,Wars Across The World: Galicia 1914,,,https://store.steampowered.com/app/1206685/Wars_Across_The_World_Galicia_1914/?snr=1_7_7_240_150_32
3979,2020-08-04,"Aye Aye, Captain",,,https://store.steampowered.com/app/997020/Aye_Aye_Captain/?snr=1_7_7_240_150_32
3980,2020-08-04,Puzzle Forge Dungeon,,,https://store.steampowered.com/app/1245370/Puzzle_Forge_Dungeon/?snr=1_7_7_240_150_32
3981,2020-08-05,Operator,94.0,18.0,https://store.steampowered.com/app/1358830/Operator/?snr=1_7_7_240_150_32
3982,2020-08-05,Cruel Bands Career,88.0,27.0,https://store.steampowered.com/app/1118740/Cruel_Bands_Career/?snr=1_7_7_240_150_32
3983,2020-08-05,CasinoLife Poker - #1 Free Texas Holdem 3D,68.0,69.0,https://store.steampowered.com/app/1285210/CasinoLife_Poker__1_Free_Texas_Holdem_3D/?snr=1_7_7_240_150_32
3984,2020-08-05,The Riftbreaker: Prologue,97.0,127.0,https://store.steampowered.com/app/1293860/The_Riftbreaker_Prologue/?snr=1_7_7_240_150_32
3985,2020-08-05,Approaching Infinity,93.0,129.0,https://store.steampowered.com/app/551620/Approaching_Infinity/?snr=1_7_7_240_150_32
3986,2020-08-05,Empyrion - Galactic Survival,82.0,199.0,https://store.steampowered.com/app/383120/Empyrion__Galactic_Survival/?snr=1_7_7_240_150_32
3987,2020-08-05,New Era,,,https://store.steampowered.com/app/1377320/New_Era/?snr=1_7_7_240_150_32
3988,2020-08-05,UNITED COMMAND ®,,,https://store.steampowered.com/app/1315810/UNITED_COMMAND/?snr=1_7_7_240_150_32
3989,2020-08-06,Robin Hood: Winds of Freedom,100.0,10.0,https://store.steampowered.com/app/1318130/Robin_Hood_Winds_of_Freedom/?snr=1_7_7_240_150_32
3990,2020-08-06,Wait! Life is Beautiful! Prologue,84.0,19.0,https://store.steampowered.com/app/1340470/Wait_Life_is_Beautiful_Prologue/?snr=1_7_7_240_150_32
3991,2020-08-06,Zombo Buster Advance,83.0,53.0,https://store.steampowered.com/app/1302780/Zombo_Buster_Advance/?snr=1_7_7_240_150_31
3992,2020-08-06,Dungeon & Derision,,,https://store.steampowered.com/app/1277100/Dungeon__Derision/?snr=1_7_7_240_150_31
3993,2020-08-06,War War,,,https://store.steampowered.com/app/1358430/War_War/?snr=1_7_7_240_150_31
3994,2020-08-06,异界大陆20000金币,,,https://store.steampowered.com/app/1341690/20000/?snr=1_7_7_240_150_31
3995,2020-08-06,CHV: VR Trunk Escape,,,https://store.steampowered.com/app/1339650/CHV_VR_Trunk_Escape/?snr=1_7_7_240_150_31
3996,2020-08-06,Making it Home,,,https://store.steampowered.com/app/1098220/Making_it_Home/?snr=1_7_7_240_150_32
3997,2020-08-06,Slimesphere,,,https://store.steampowered.com/app/1373170/Slimesphere/?snr=1_7_7_240_150_32
3998,2020-08-07,CHRONOSHOT,87.0,16.0,https://store.steampowered.com/app/1326700/CHRONOSHOT/?snr=1_7_7_240_150_31
3999,2020-08-07,Warriors of the Nile,68.0,22.0,https://store.steampowered.com/app/1267470/Warriors_of_the_Nile/?snr=1_7_7_240_150_31
4000,2020-08-07,Warriors of the Nile,68.0,22.0,https://store.steampowered.com/app/1267470/Warriors_of_the_Nile/?snr=1_7_7_240_150_34
4001,2020-08-07,Company of Crime,53.0,107.0,https://store.steampowered.com/app/1229420/Company_of_Crime/?snr=1_7_7_240_150_31
4002,2020-08-07,Hide and Shoot,,,https://store.steampowered.com/app/1364150/Hide_and_Shoot/?snr=1_7_7_240_150_31
4003,2020-08-07,Pakicetus,,,https://store.steampowered.com/app/1105240/Pakicetus/?snr=1_7_7_240_150_31
4004,2020-08-07,Canon - Legend of the New Gods,,,https://store.steampowered.com/app/1257920/Canon__Legend_of_the_New_Gods/?snr=1_7_7_240_150_31
4005,2020-08-07,Train Train Train,,,https://store.steampowered.com/app/1377900/Train_Train_Train/?snr=1_7_7_240_150_31
4006,2020-08-07,Darkness Eternal,,,https://store.steampowered.com/app/1376090/Darkness_Eternal/?snr=1_7_7_240_150_31
4007,2020-08-08,Steam revolution VR,,,https://store.steampowered.com/app/1324730/Steam_revolution_VR/?snr=1_7_7_240_150_31
4008,2020-08-08,Crazy Eights 3D Premium,,,https://store.steampowered.com/app/1178500/Crazy_Eights_3D_Premium/?snr=1_7_7_240_150_31
4009,2020-08-08,DodgeBall: Unleashed,,,https://store.steampowered.com/app/1189030/DodgeBall_Unleashed/?snr=1_7_7_240_150_32
4010,2020-08-09,"Learn Game Development, Unity Code Monkey",87.0,85.0,https://store.steampowered.com/app/1294220/Learn_Game_Development_Unity_Code_Monkey/?snr=1_7_7_240_150_31
4011,2020-08-09,Punishment Darkness Online : Centre ville,,,https://store.steampowered.com/app/1322340/Punishment_Darkness_Online__Centre_ville/?snr=1_7_7_240_150_31
4012,2020-08-09,推箱子(Push Box),,,https://store.steampowered.com/app/1360480/Push_Box/?snr=1_7_7_240_150_31
3761,2020-08-10,Pincremental,56.0,16.0,https://store.steampowered.com/app/1369470/Pincremental/?snr=1_7_7_240_150_31
3762,2020-08-10,Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate,43.0,146.0,https://store.steampowered.com/app/1187940/Is_It_Wrong_to_Try_to_Pick_Up_Girls_in_a_Dungeon_Infinite_Combate/?snr=1_7_7_240_150_31
3763,2020-08-10,Drill Deal: Borehole (Alpha),89.0,320.0,https://store.steampowered.com/app/1376890/Drill_Deal_Borehole_Alpha/?snr=1_7_7_240_150_31
3764,2020-08-10,别动这个方块,,,https://store.steampowered.com/app/1373300/_/?snr=1_7_7_240_150_31
3765,2020-08-10,异界大陆40000金币,,,https://store.steampowered.com/app/1389491/40000/?snr=1_7_7_240_150_31
3766,2020-08-10,异界大陆30000金币,,,https://store.steampowered.com/app/1389490/30000/?snr=1_7_7_240_150_31
3767,2020-08-10,West-Ward,,,https://store.steampowered.com/app/1156770/WestWard/?snr=1_7_7_240_150_31
3768,2020-08-10,Furries & Scalies: Super Scary Halloween Spooky Times: Black & White,,,https://store.steampowered.com/app/1112850/Furries__Scalies_Super_Scary_Halloween_Spooky_Times_Black__White/?snr=1_7_7_240_150_31
3769,2020-08-10,Toy Tanks,,,https://store.steampowered.com/app/1345440/Toy_Tanks/?snr=1_7_7_240_150_31
3770,2020-08-10,Bubble With Djealy,,,https://store.steampowered.com/app/1289300/Bubble_With_Djealy/?snr=1_7_7_240_150_32
3771,2020-08-10,别动这个方块,,,https://store.steampowered.com/app/1373300/_/?snr=1_7_7_240_150_33
3772,2020-08-11,Godhood,69.0,13.0,https://store.steampowered.com/app/917150/Godhood/?snr=1_7_7_240_150_31
3773,2020-08-11,Dark Prospect,88.0,17.0,https://store.steampowered.com/app/604770/Dark_Prospect/?snr=1_7_7_240_150_31
3774,2020-08-11,Imperator: Rome - Epirus Content Pack,86.0,45.0,https://store.steampowered.com/app/978951/Imperator_Rome__Epirus_Content_Pack/?snr=1_7_7_240_150_31
3775,2020-08-11,Windy Kingdom,56.0,96.0,https://store.steampowered.com/app/1096560/Windy_Kingdom/?snr=1_7_7_240_150_31
3776,2020-08-11,Combat Helicopter- Surgical Strike,,,https://store.steampowered.com/app/1063280/Combat_Helicopter_Surgical_Strike/?snr=1_7_7_240_150_31
3777,2020-08-11,Fantasy Grounds - Pathfinder RPG 2 - Pathfinder Adventure: The Slithering,,,https://store.steampowered.com/app/1381330/Fantasy_Grounds__Pathfinder_RPG_2__Pathfinder_Adventure_The_Slithering/?snr=1_7_7_240_150_31
3778,2020-08-11,Fantasy Grounds - Mini-Dungeon Monthly #12,,,https://store.steampowered.com/app/1343790/Fantasy_Grounds__MiniDungeon_Monthly_12/?snr=1_7_7_240_150_31
3779,2020-08-11,Monsterwolf,,,https://store.steampowered.com/app/1374590/Monsterwolf/?snr=1_7_7_240_150_31
3780,2020-08-11,Elite Tanks,,,https://store.steampowered.com/app/1263740/Elite_Tanks/?snr=1_7_7_240_150_31
3781,2020-08-11,《Curse of disaster spirit : Anecdotes of mansion》,,,https://store.steampowered.com/app/1378180/Curse_of_disaster_spirit__Anecdotes_of_mansion/?snr=1_7_7_240_150_31
3782,2020-08-11,荒凉城市,,,https://store.steampowered.com/app/1112350/_/?snr=1_7_7_240_150_31
